id	name	colorfulness	alpha	stdDevLocalMax	maxSaliencyCount	saliencyDisparity	spatialEdgeDistributionArea	entropyComplexity	asymmetry	asymmetry_env	centroid	energy	flatness	roll_off	zcr
1126	ACCEDE01126.mp4	14.718959	41	0.165381	0.000043	0.143595	0.897223	11.611011	5.309166	448.688256	0.028785	21.516371	0.00028	0.017336	0.022803
1127	ACCEDE01127.mp4	24.831827	32	0.074241	0.002178	0.094116	0.805886	10.589314	3.245419	261.651722	0.04129	11.011205	0	0.02884	0.040836
1128	ACCEDE01128.mp4	39.792122	35	0.017851	0.000753	0.020193	0.756408	12.755144	4.060772	328.543477	0.036212	14.252342	0.001125	0.025023	0.034325
1129	ACCEDE01129.mp4	54.599998	31	0.227325	0.00245	0.316372	0.849075	12.802574	4.1862	322.580491	0.034422	12.867346	0	0.023472	0.032746
1130	ACCEDE01130.mp4	56.320892	39	0.214599	0.000418	0.13597	0.920256	10.202918	3.99428	334.468187	0.035524	12.506905	0.000492	0.01878	0.027826
1131	ACCEDE01131.mp4	31.095201	35	0.148827	0.001542	0.210739	0.869593	10.587916	2.783251	210.245704	0.049541	19.428903	0	0.032947	0.050912
1132	ACCEDE01132.mp4	32.587547	30	0.176303	0.002021	0.251752	0.792577	11.558101	3.530626	264.247474	0.043524	18.007555	0	0.028041	0.041352
1133	ACCEDE01133.mp4	39.072903	56	0.076178	0.001254	0.0524	0.880675	12.028013	3.478412	281.321743	0.045068	10.910903	0	0.035041	0.048062
1134	ACCEDE01134.mp4	33.890697	30	0.204345	0.000595	0.036334	0.780572	11.402665	2.825257	228.197492	0.0539	13.551886	0	0.046383	0.061462
1135	ACCEDE01135.mp4	33.775784	45	0.033003	0.016334	0.05205	0.831126	11.348064	3.316892	276.151643	0.046756	12.744406	0.000471	0.037354	0.05209
1136	ACCEDE01136.mp4	17.871119	52	0.088272	0.008356	0.092628	0.929036	9.836804	2.958497	225.486498	0.044898	17.896891	0	0.037438	0.050206
1137	ACCEDE01137.mp4	24.646374	55	0.065446	0.000233	0.068401	0.837629	12.149409	3.243338	264.505254	0.065488	9.167654	0	0.065023	0.091941
1138	ACCEDE01138.mp4	26.043766	32	0.068126	0.002345	0.087076	0.78396	9.053085	2.872269	220.695546	0.04482	9.705283	0	0.032325	0.045023
1139	ACCEDE01139.mp4	28.817608	23	0.082555	0.001536	0.09198	0.861657	15.16708	3.407928	265.467186	0.04728	9.918074	0	0.043139	0.053399
1140	ACCEDE01140.mp4	50.228638	62	0.05647	0.003607	0.115963	0.878122	14.53794	2.97164	239.923382	0.053061	5.178093	0	0.049506	0.066469
1141	ACCEDE01141.mp4	47.595474	64	0.148861	0.001042	0.224322	0.892114	15.753316	2.883063	227.487591	0.048917	9.480833	0	0.048189	0.058007
1142	ACCEDE01142.mp4	54.16835	67	0.027867	0.000824	0.034974	0.908607	16.37331	2.886289	225.230697	0.047945	5.740052	0	0.04147	0.054211
1143	ACCEDE01143.mp4	41.700615	61	0.083369	0.004148	0.117273	0.894999	15.646823	2.87744	233.740528	0.047399	6.923671	0.004399	0.03838	0.051166
1144	ACCEDE01144.mp4	53.929325	66	0.084063	0.000396	0.040521	0.863297	15.844446	2.814019	225.67744	0.046933	13.194833	0	0.042781	0.057831
1145	ACCEDE01145.mp4	36.174576	59	0.133569	0.001985	0.067199	0.887459	14.919762	2.861038	234.32312	0.047441	7.837253	0	0.048099	0.063318
1146	ACCEDE01146.mp4	52.561733	66	0.033669	0.003274	0.018192	0.862531	16.647987	3.107649	242.093428	0.044261	16.978866	0.004721	0.040558	0.050573
1147	ACCEDE01147.mp4	51.707478	63	0.083811	0.002546	0.073932	0.918972	15.012526	2.86832	223.112498	0.051248	6.333981	0	0.049988	0.065649
1148	ACCEDE01148.mp4	40.983631	63	0.098607	0.001313	0.158395	0.85442	16.028023	2.602732	209.41566	0.052128	14.736001	0	0.048079	0.062806
1149	ACCEDE01149.mp4	21.836052	35	0.086061	0.003214	0.074375	0.871376	11.359901	2.018233	189.365652	0.033484	21.521718	0	0.234473	0.027228
1150	ACCEDE01150.mp4	26.200022	101	0.107432	0.000609	0.108135	0.869667	13.194557	1.39641	104.023802	0.091311	18.530641	0.041511	0.038741	0.072495
1151	ACCEDE01151.mp4	31.858871	67	0.093651	0.001351	0.170152	0.925506	14.753275	2.169391	176.509511	0.058561	6.878263	0.000719	0.054408	0.072424
1152	ACCEDE01152.mp4	31.108913	67	0.112892	0.00129	0.140628	0.926295	14.724113	3.133262	263.937734	0.04577	4.016468	0	0.081956	0.057043
1153	ACCEDE01153.mp4	39.790562	62	0.103109	0.005498	0.169244	0.901391	17.336224	3.354525	264.043665	0.041153	13.615575	0	0.034074	0.044216
1154	ACCEDE01154.mp4	31.41342	67	0.118287	0.000634	0.117201	0.92866	14.528111	3.142957	241.338676	0.041878	15.268859	0	0.04138	0.049614
1155	ACCEDE01155.mp4	29.603657	75	0.072934	0.004287	0.070093	0.925506	14.440433	2.594439	204.908294	0.046352	13.668996	0	0.040293	0.053514
1156	ACCEDE01156.mp4	38.851692	112	0.031923	0.001502	0.011492	0.850804	14.566234	3.340576	266.038739	0.038884	22.36401	0	0.034214	0.044561
1157	ACCEDE01157.mp4	34.234833	35	0.05298	0.00025	0.007148	0.848675	9.280696	4.611805	355.156309	0.033814	8.890579	0	0.029203	0.037646
1158	ACCEDE01158.mp4	33.493458	35	0.162755	0.002321	0.285051	0.829588	9.37778	5.202276	422.701465	0.030639	12.642852	0	0.026424	0.035218
1159	ACCEDE01159.mp4	30.640495	43	0.092232	0.000735	0.008896	0.83367	9.28022	4.446266	374.716029	0.036507	14.958237	0	0.033132	0.04578
1160	ACCEDE01160.mp4	29.711248	50	0.085214	0.000509	0.007989	0.876864	10.30291	4.18102	325.572369	0.037597	47.683396	0.000817	0.031554	0.044685
1161	ACCEDE01161.mp4	33.292816	43	0.086819	0.002446	0.058945	0.798643	9.73204	4.648546	366.5642	0.033363	15.92223	0	0.03195	0.042097
1162	ACCEDE01162.mp4	33.421295	38	0.152463	0.001712	0.016105	0.786131	7.665788	3.923969	325.240886	0.036172	8.189751	0	0.033498	0.042244
1163	ACCEDE01163.mp4	38.258301	45	0.132951	0.002755	0.113668	0.847533	7.886201	4.245025	326.292388	0.035033	14.178553	0	0.025346	0.036454
1164	ACCEDE01164.mp4	38.541237	45	0.112988	0.004803	0.095298	0.874982	7.189121	4.416326	354.85854	0.03364	17.085389	0	0.025508	0.037091
1165	ACCEDE01165.mp4	36.320961	49	0.036373	0.006461	0.083073	0.90922	4.722797	4.313471	350.462265	0.033097	16.615192	0	0.027178	0.039713
1166	ACCEDE01166.mp4	29.771486	43	0.076389	0.001591	0.087874	0.842615	9.666078	4.233056	346.440383	0.034751	9.972971	0	0.030036	0.04135
1167	ACCEDE01167.mp4	31.175917	43	0.047546	0.002999	0.094326	0.824935	10.860193	4.213989	344.271356	0.036313	14.072273	0	0.029448	0.041493
1168	ACCEDE01168.mp4	26.167463	77	0.085191	0.000622	0.094284	0.865388	11.045135	4.090969	326.300426	0.03716	14.265046	0	0.030208	0.041961
1169	ACCEDE01169.mp4	19.504602	355	0.044483	0.027076	0.087214	0.79656	7.974972	3.935941	340.234721	0.044055	7.477162	0.000568	0.044067	0.05802
1170	ACCEDE01170.mp4	19.822617	7	0.026432	0.001063	0.06928	0.767658	7.110551	4.087321	338.658433	0.039467	18.524552	0	0.037721	0.050414
1171	ACCEDE01171.mp4	22.232164	45	0.113344	0.0012	0.030607	0.936722	10.191544	3.259482	259.470325	0.042126	26.802441	0.00248	0.036504	0.047979
1172	ACCEDE01172.mp4	0	-1	0.086056	0.013861	0.208306	0.871119	9.325273	2.24239	166.263884	0.06135	24.38058	0.000354	0.064138	0.080209
1173	ACCEDE01173.mp4	22.233055	8	0.038585	0.002509	0.044356	0.818098	7.080016	4.964535	402.876082	0.033637	10.599473	0.001079	0.032862	0.045529
1174	ACCEDE01174.mp4	18.86817	60	0.035856	0.000592	0.010662	0.830467	10.605954	5.160698	440.424074	0.031533	22.044878	0	0.017873	0.028875
1175	ACCEDE01175.mp4	46.807899	58	0.056362	0.006073	0.079357	0.906457	10.325435	4.30828	367.135144	0.036458	36.135486	0	0.015216	0.028819
1176	ACCEDE01176.mp4	23.248217	211	0.047385	0.007312	0.063931	0.909895	6.592873	3.995512	312.284888	0.038894	10.054632	0	0.020903	0.032586
1177	ACCEDE01177.mp4	27.69202	35	0.197726	0.006913	0.358403	0.913511	9.651573	2.373065	185.408113	0.057366	21.454001	0	0.043144	0.063765
1178	ACCEDE01178.mp4	36.246109	50	0.054683	0.001974	0.034751	0.847211	12.195444	1.759607	131.968358	0.066827	17.725955	0.000643	0.033223	0.054374
1179	ACCEDE01179.mp4	31.336929	15	0.085625	0.001651	0.139262	0.781616	10.227443	2.194526	155.177844	0.059952	28.684754	0	0.044066	0.061726
1180	ACCEDE01180.mp4	45.787956	46	0.037621	0.000775	0.022918	0.888404	10.099748	1.951301	157.087623	0.061116	34.124156	0.002347	0.032791	0.055514
1181	ACCEDE01181.mp4	19.743908	5	0.112246	0.047684	0.072427	0.694128	9.014081	3.631549	307.861334	0.037537	19.231503	0	0.030628	0.042411
1182	ACCEDE01182.mp4	36.909401	28	0.093175	0.005961	0.027116	0.872566	9.649837	2.927426	236.75607	0.045573	19.843643	0.000314	0.044037	0.05462
1183	ACCEDE01183.mp4	37.747593	55	0.102673	0.000748	0.021999	0.902749	10.003241	3.642402	288.576738	0.043728	8.470647	0	0.037565	0.052992
1184	ACCEDE01184.mp4	35.885948	55	0.087818	0.00137	0.182407	0.879965	10.253857	3.426481	282.363582	0.044807	8.712356	0	0.048677	0.065169
1185	ACCEDE01185.mp4	37.543903	28	0.062173	0.001461	0.085624	0.806041	9.50528	4.0935	319.617267	0.036473	15.971595	0	0.032175	0.042481
1186	ACCEDE01186.mp4	30.693378	55	0.079533	0.000602	0.08636	0.882466	10.070706	3.746623	304.465974	0.03551	22.315712	0	0.02596	0.034114
1187	ACCEDE01187.mp4	18.454163	16	0.027667	0.000255	0.009729	0.893346	8.011014	2.044261	156.293831	0.058845	19.244676	0.001775	0.045993	0.054746
1188	ACCEDE01188.mp4	50.52808	34	0.056638	0.009491	0.16072	0.910577	12.499664	2.114219	182.312639	0.056584	34.048548	0.001656	0.038779	0.052427
1189	ACCEDE01189.mp4	37.529514	24	0.235668	0.004651	0.208734	0.871117	11.352785	3.456328	264.872892	0.038604	15.297416	0.000343	0.023528	0.035111
1190	ACCEDE01190.mp4	23.509453	104	0.04057	0.001111	0.041045	0.880618	11.574532	3.634705	286.515856	0.039359	12.958478	0	0.026739	0.040134
1191	ACCEDE01191.mp4	25.284073	197	0.080465	0.001519	0.075715	0.841146	12.057103	4.015765	317.991102	0.036094	11.554292	0	0.022405	0.032726
1192	ACCEDE01192.mp4	22.790209	17	0.037147	0.002131	0.018044	0.884969	11.423897	4.451364	340.790659	0.031087	10.653081	0	0.021147	0.033048
1193	ACCEDE01193.mp4	28.795206	41	0.162803	0.007642	0.027065	0.8835	6.617308	2.611183	211.641485	0.049524	15.691186	0	0.038472	0.05327
1194	ACCEDE01194.mp4	69.415398	32	0.102535	0.000363	0.008286	0.897928	11.475447	5.12964	401.003837	0.029277	23.387483	0	0.02515	0.037384
1195	ACCEDE01195.mp4	42.574207	45	0.114964	0.004582	0.061061	0.910983	11.933702	5.279072	412.983704	0.026765	14.852207	0.000683	0.022111	0.030764
1196	ACCEDE01196.mp4	25.501348	92	0.18334	0.002	0.078652	0.904515	11.193109	4.264616	361.377925	0.033677	9.98934	0	0.029413	0.038871
1197	ACCEDE01197.mp4	25.239464	92	0.068339	0.003224	0.065667	0.868839	11.039223	3.731991	306.596029	0.035527	14.481724	0	0.024885	0.0335
1198	ACCEDE01198.mp4	26.429613	19	0.040196	0.001654	0.07343	0.879481	11.637219	4.486238	343.233298	0.035351	9.8163	0	0.030848	0.040208
1199	ACCEDE01199.mp4	26.068249	24	0.044886	0.002253	0.043103	0.888141	11.66952	3.964936	321.001194	0.03811	12.013318	0	0.03369	0.043492
1200	ACCEDE01200.mp4	26.969143	24	0.048963	0.001616	0.015294	0.880732	11.597366	3.724462	280.177655	0.039597	10.678822	0	0.034376	0.044123
1201	ACCEDE01201.mp4	39.31517	40	0.044911	0.004078	0.058634	0.873288	11.152157	4.252468	336.432501	0.034018	15.603803	0	0.026578	0.038808
1202	ACCEDE01202.mp4	25.692852	24	0.068825	0.005909	0.075702	0.893774	13.163592	1.728467	143.812404	0.064311	13.69265	0.000945	0.064936	0.077753
1203	ACCEDE01203.mp4	26.984917	93	0.056498	0.000519	0.010215	0.902788	12.756544	3.202178	261.301999	0.042274	12.75394	0	0.024319	0.037212
1204	ACCEDE01204.mp4	36.315067	45	0.115999	0.001407	0.030438	0.873575	9.079317	3.280186	257.037213	0.046492	29.343753	0.002542	0.041839	0.052998
1205	ACCEDE01205.mp4	35.03093	15	0.150002	0.002282	0.204492	0.887842	11.300294	3.726972	302.235837	0.037153	19.311184	0	0.019087	0.034156
1206	ACCEDE01206.mp4	26.243145	92	0.165341	0.003794	0.293881	0.938954	10.652948	4.915428	314.878201	0.035799	17.545575	0.001066	0.019094	0.031645
1207	ACCEDE01207.mp4	51.361801	69	0.057264	0.001679	0.045066	0.718109	10.412272	1.52627	126.371512	0.072268	25.575248	0.00438	0.067669	0.085317
1208	ACCEDE01208.mp4	58.535507	47	0.077132	0.003257	0.106774	0.670107	11.241629	1.400008	115.809134	0.074368	51.121608	0.014589	0.05797	0.06873
1209	ACCEDE01209.mp4	37.930424	277	0.114849	0.003758	0.020002	0.895924	8.828777	1.177817	90.047451	0.082626	61.670013	0.024688	0.064243	0.073872
1210	ACCEDE01210.mp4	46.691547	44	0.130766	0.000753	0.008789	0.904652	11.532141	1.608328	128.361154	0.068121	62.252481	0.008724	0.05182	0.063193
1211	ACCEDE01211.mp4	79.209915	50	0.045814	0.067206	0.082461	0.902827	9.88553	1.626675	136.45012	0.067501	59.918973	0.010943	0.054252	0.06464
1212	ACCEDE01212.mp4	42.067524	5	0.094085	0.00612	0.022324	0.89668	9.680746	1.348192	109.314948	0.075462	63.613855	0.016223	0.066233	0.076873
1213	ACCEDE01213.mp4	64.443382	53	0.178546	0.007649	0.026327	0.927647	9.175585	1.354615	109.556618	0.075646	49.471216	0.014023	0.066148	0.076107
1214	ACCEDE01214.mp4	24.919971	89	0.11852	0.000202	0.022466	0.90258	10.463671	1.873773	145.321941	0.061036	69.766883	0.010494	0.046665	0.055478
1215	ACCEDE01215.mp4	57.857437	38	0.050958	0.002785	0.059782	0.909559	10.653208	1.975819	156.758844	0.065828	14.540397	0.003328	0.051163	0.064851
1216	ACCEDE01216.mp4	62.251179	26	0.14899	0.004064	0.154281	0.843436	13.194365	1.50571	123.295847	0.071378	58.070633	0.013089	0.062678	0.073577
1217	ACCEDE01217.mp4	52.176697	28	0.057297	0.001399	0.015427	0.809848	9.512476	1.687893	129.794426	0.066001	73.487913	0.011827	0.05082	0.063071
1218	ACCEDE01218.mp4	58.332947	50	0.065232	0.00025	0.005715	0.830622	10.972556	1.39034	116.047481	0.073956	55.980204	0.015297	0.061552	0.076176
1219	ACCEDE01219.mp4	48.324284	34	0.085735	0.003609	0.060812	0.709122	10.302373	1.349054	106.327274	0.075071	68.17097	0.016409	0.063119	0.072226
1220	ACCEDE01220.mp4	41.420124	55	0.068128	0.000694	0.020221	0.753545	10.409321	1.243952	96.909704	0.083769	49.355382	0.017804	0.089561	0.104235
1221	ACCEDE01221.mp4	28.197605	36	0.096721	0.160109	0.199894	0.860952	10.603568	7.696887	649.97784	0.013526	16.023668	0	0.027165	0.00567
1222	ACCEDE01222.mp4	27.626482	57	0.174382	0.004143	0.199084	0.809307	12.309659	4.003727	267.159202	0.047942	10.409315	0	0.05154	0.063968
1223	ACCEDE01223.mp4	37.545944	45	0.12534	0.006815	0.168142	0.867602	12.873115	6.036333	498.239321	0.020659	16.518011	0	0.008768	0.012846
1224	ACCEDE01224.mp4	34.793678	43	0.223393	0.014869	0.235784	0.91266	12.404991	3.623404	303.02199	0.035275	12.876139	0.000586	0.014376	0.024302
1225	ACCEDE01225.mp4	39.129925	48	0.213628	0.003279	0.029012	0.916263	14.223171	6.43244	452.293071	0.018083	6.691698	0.000418	0.066064	0.01289
1226	ACCEDE01226.mp4	38.873531	48	0.070566	0.000142	0.033088	0.91548	14.192056	4.058584	308.190727	0.057449	3.082195	0	0.038311	0.054411
1227	ACCEDE01227.mp4	38.125134	37	0.055162	0.005403	0.042682	0.913915	14.776393	1.694219	149.544016	0.082642	4.017303	0.000363	0.029274	0.047447
1228	ACCEDE01228.mp4	36.011833	38	0.21604	0.008439	0.083638	0.909019	14.158559	2.542394	211.795047	0.074442	4.465372	0	0.039195	0.058991
1229	ACCEDE01229.mp4	33.327198	43	0.032016	0.004712	0.021117	0.866967	12.399293	3.206807	258.069837	0.061658	11.017053	0	0.038409	0.054698
1230	ACCEDE01230.mp4	33.797733	43	0.050828	0.002604	0.024903	0.908181	12.815598	2.739351	206.782925	0.061459	9.454694	0	0.026177	0.043854
1231	ACCEDE01231.mp4	33.462109	41	0.12753	0.001845	0.024853	0.871662	12.266736	3.970602	315.025626	0.053744	14.262585	0	0.041758	0.059352
1232	ACCEDE01232.mp4	30.74802	44	0.030103	0.018714	0.053837	0.849664	11.797385	5.940296	483.79109	0.025805	18.950742	0	0.021797	0.026748
1233	ACCEDE01233.mp4	25.410799	38	0.058014	0.003006	0.204463	0.906196	12.281391	3.55492	274.915233	0.045962	8.950187	0	0.033652	0.044156
1234	ACCEDE01234.mp4	35.701832	39	0.040732	0.001098	0.040892	0.907232	13.816091	3.001208	243.956844	0.052883	14.188011	0	0.03356	0.04791
1235	ACCEDE01235.mp4	40.20874	32	0.063009	0.002956	0.105694	0.919315	11.287792	3.715336	311.082781	0.045207	13.606944	0	0.042917	0.056572
1236	ACCEDE01236.mp4	42.538898	35	0.080128	0.001101	0.01643	0.91548	11.152562	3.992796	298.559162	0.048914	6.751044	0	0.043345	0.06213
1237	ACCEDE01237.mp4	39.919136	36	0.020632	0.007969	0.039941	0.907074	11.399377	3.173013	271.354758	0.048653	9.723246	0	0.031035	0.040684
1238	ACCEDE01238.mp4	42.453587	36	0.059538	0.003545	0.051533	0.919146	10.668726	4.076461	296.079849	0.041703	5.90607	0	0.035903	0.04293
1239	ACCEDE01239.mp4	36.984554	51	0.029608	0.00276	0.027005	0.890759	9.70789	8.246482	641.263354	0.012188	49.813498	0	0.004728	0.006948
1240	ACCEDE01240.mp4	28.937809	49	0.045249	0.025768	0.157483	0.887476	10.124942	5.950917	497.515487	0.027827	23.660221	0	0.009562	0.016735
1241	ACCEDE01241.mp4	41.559776	28	0.047961	0.00159	0.020276	0.904906	9.844912	3.767898	288.984979	0.045773	17.390328	0	0.028522	0.040095
1242	ACCEDE01242.mp4	28.028017	43	0.125775	0.000905	0.028513	0.886508	10.29701	5.64325	459.785897	0.030504	13.100119	0	0.024982	0.032671
1243	ACCEDE01243.mp4	30.993073	43	0.029702	0.016482	0.081425	0.837396	11.944594	6.982322	540.555318	0.019379	14.290219	0	0.016893	0.01453
1244	ACCEDE01244.mp4	34.28746	43	0.032637	0.000499	0.018906	0.898651	11.433957	4.39761	381.239563	0.039853	12.837285	0	0.030589	0.040002
1245	ACCEDE01245.mp4	39.319187	40	0.02818	0.002489	0.046609	0.908955	11.940609	4.795003	376.82134	0.045807	9.060069	0.000435	0.046856	0.071536
1246	ACCEDE01246.mp4	35.304462	41	0.083617	0.001479	0.115678	0.909019	11.515789	3.453616	286.983781	0.049382	9.714847	0.000741	0.042104	0.057516
1247	ACCEDE01247.mp4	33.221428	34	0.042602	0.000758	0.037504	0.904977	13.489491	2.758048	236.362115	0.045272	11.930955	0	0.019577	0.034689
1248	ACCEDE01248.mp4	38.140213	54	0.118115	0.001081	0.01582	0.897526	11.259783	2.003503	167.365125	0.068734	11.962675	0	0.036114	0.056466
1249	ACCEDE01249.mp4	35.338253	30	0.057658	0.001276	0.051531	0.845352	10.792959	1.85384	157.441574	0.071165	8.832154	0	0.033602	0.053901
1250	ACCEDE01250.mp4	56.528957	25	0.018299	0.011353	0.032451	0.902204	7.779079	4.759656	371.744548	0.031774	14.237819	0	0.015172	0.024305
1251	ACCEDE01251.mp4	44.29998	34	0.088152	0.007097	0.170333	0.919604	10.383042	3.739395	308.820065	0.035664	14.363416	0	0.014569	0.026792
1252	ACCEDE01252.mp4	38.858494	46	0.144362	0.000762	0.113091	0.901299	11.469031	2.659126	208.819162	0.052896	11.13051	0	0.029497	0.045119
1253	ACCEDE01253.mp4	38.067154	44	0.090607	0.001073	0.009633	0.894027	13.638816	1.801807	146.138438	0.07784	1.943723	0	0.060466	0.077244
1254	ACCEDE01254.mp4	30.524223	43	0.024507	0.020493	0.058367	0.862541	11.557817	8.363451	684.735493	0.016947	27.952708	0	0.007038	0.012558
1255	ACCEDE01255.mp4	56.452953	34	0.076907	0.012242	0.155844	0.874975	10.426427	3.211281	253.336569	0.056739	9.199107	0	0.032125	0.043653
1256	ACCEDE01256.mp4	40.738361	38	0.206041	0.003212	0.16398	0.893774	10.494861	3.629986	283.222761	0.044031	15.268247	0	0.032634	0.03843
1257	ACCEDE01257.mp4	46.195637	43	0.157719	0.003288	0.236469	0.912371	10.805046	1.492104	110.893196	0.078359	1.541621	0	0.054459	0.067659
1258	ACCEDE01258.mp4	40.537357	35	0.089178	0.003279	0.068217	0.923907	9.711484	4.039127	310.851706	0.034925	9.546678	0	0.023419	0.033093
1259	ACCEDE01259.mp4	37.67168	42	0.037145	0.001675	0.039571	0.887091	12.858139	3.043273	257.750322	0.045506	1.550037	0	0.029476	0.040463
1260	ACCEDE01260.mp4	19.99922	56	0.045121	0.013852	0.057758	0.922522	11.764014	3.442809	270.697909	0.043588	12.218983	0	0.030829	0.040189
1261	ACCEDE01261.mp4	41.768322	34	0.062014	0.006368	0.123735	0.851109	11.871871	2.880078	241.061885	0.052965	10.150345	0	0.035263	0.045679
1262	ACCEDE01262.mp4	25.280392	67	0.042713	0.000892	0.010957	0.818835	10.177026	4.917873	394.379061	0.033959	10.845644	0	0.027307	0.039066
1263	ACCEDE01263.mp4	29.004087	69	0.080543	0.002676	0.054818	0.909802	11.259604	3.0554	244.28903	0.04271	15.53829	0.000359	0.021759	0.035218
1264	ACCEDE01264.mp4	35.84087	62	0.069956	0.008356	0.090155	0.852672	9.870814	5.237554	427.818035	0.037605	2.310395	0.000745	0.037515	0.049293
1265	ACCEDE01265.mp4	36.126705	54	0.067053	0.002055	0.139296	0.916631	11.978592	6.73736	510.741674	0.022225	27.775317	0	0.006568	0.013324
1266	ACCEDE01266.mp4	50.160206	24	0.074605	0.003435	0.019606	0.914043	12.74636	1.271891	98.126866	0.092142	4.106957	0	0.071763	0.08824
1267	ACCEDE01267.mp4	42.274036	34	0.091481	0.012653	0.147861	0.918246	10.712183	2.517421	224.935423	0.069243	5.160595	0	0.045673	0.061132
1268	ACCEDE01268.mp4	14.15253	82	0.111642	0.000352	0.204546	0.888047	10.643147	0.919904	72.447791	0.112015	8.409171	0.004447	0.112107	0.134187
1269	ACCEDE01269.mp4	46.636742	16	0.075027	0.003048	0.086985	0.861335	12.216501	7.349365	576.338477	0.022001	25.129885	0	0.014644	0.020426
1270	ACCEDE01270.mp4	21.334909	99	0.030276	0.005135	0.049489	0.915287	13.84003	1.369016	107.059415	0.093219	5.688117	0	0.107091	0.116841
1271	ACCEDE01271.mp4	27.95274	75	0.03158	0.003645	0.032766	0.915287	11.185945	5.26732	398.547727	0.04514	19.116352	0	0.037888	0.050155
1272	ACCEDE01272.mp4	20.4196	78	0.052487	0.000676	0.025753	0.91098	13.924803	3.202925	267.606253	0.043971	9.963934	0	0.005775	0.012254
1273	ACCEDE01273.mp4	28.994284	27	0.04396	0.000354	0.034204	0.854763	9.982637	3.400695	276.790092	0.045447	4.213505	0	0.036909	0.047036
1274	ACCEDE01274.mp4	44.386044	39	0.125168	0.001143	0.066379	0.69871	11.519826	5.731747	459.738211	0.039041	8.170978	0	0.038451	0.053517
1275	ACCEDE01275.mp4	48.624481	21	0.076343	0.001043	0.116157	0.868949	8.277783	2.39401	188.471305	0.06343	10.643112	0.002083	0.057791	0.080798
1276	ACCEDE01276.mp4	31.237978	16	0.15715	0.000231	0.24221	0.899972	10.202507	2.792116	217.529713	0.046766	11.428804	0.001848	0.041973	0.056416
1277	ACCEDE01277.mp4	24.325842	204	0.0827	0.001275	0.131814	0.881375	11.923889	1.741257	149.707641	0.058732	11.137297	0	0.060017	0.075428
1278	ACCEDE01278.mp4	18.648434	60	0.080178	0.000694	0.041623	0.866235	11.303056	1.513067	116.944489	0.061533	13.752472	0	0.072258	0.083948
1279	ACCEDE01279.mp4	22.237169	50	0.094696	0.004313	0.066537	0.888259	10.332561	1.697798	136.834611	0.060901	2.166652	0.00043	0.039632	0.060791
1280	ACCEDE01280.mp4	31.675714	24	0.027384	0.003904	0.023985	0.892369	7.359914	1.557469	129.258712	0.069924	4.465699	0	0.081603	0.095041
1281	ACCEDE01281.mp4	15.623159	30	0.079739	0.050746	0.312013	0.925184	8.079665	3.907299	311.413825	0.040706	7.056973	0.000265	0.03399	0.042867
1282	ACCEDE01282.mp4	19.074883	30	0.038588	0.002283	0.044677	0.856825	6.542421	4.696658	406.847844	0.027281	7.153932	0	0.016998	0.024175
1283	ACCEDE01283.mp4	24.095667	43	0.081516	0.000398	0.030452	0.811765	9.332573	4.390754	369.981944	0.027268	7.467741	0	0.017708	0.025297
1284	ACCEDE01284.mp4	35.075943	43	0.034148	0.000992	0.022397	0.865121	9.906304	4.117646	325.892271	0.039985	5.106325	0	0.034166	0.041631
1285	ACCEDE01285.mp4	30.86882	23	0.07908	0.001166	0.135516	0.866868	9.169432	3.469259	277.443012	0.030868	10.890104	0	0.01633	0.027104
1286	ACCEDE01286.mp4	24.388514	41	0.119858	0.000707	0.133306	0.846773	10.248927	3.475314	274.243598	0.031406	16.274408	0	0.015167	0.025742
1287	ACCEDE01287.mp4	22.484228	29	0.039492	0.007251	0.045048	0.889218	8.15354	3.308076	248.519443	0.034306	15.901998	0	0.017674	0.029573
1288	ACCEDE01288.mp4	38.648216	30	0.044458	0.00058	0.018277	0.860951	11.081961	4.875738	394.431701	0.024927	14.075874	0	0.010773	0.015963
1289	ACCEDE01289.mp4	19.808481	23	0.167171	0.00693	0.302649	0.909651	9.924731	2.667232	232.443644	0.05149	6.828045	0.001603	0.03127	0.049479
1290	ACCEDE01290.mp4	5.951135	32	0.101884	0.026108	0.131021	0.887538	4.420923	7.713463	622.673831	0.018339	3.400545	0	0.009983	0.012927
1291	ACCEDE01291.mp4	8.621728	32	0.098353	0.002415	0.082828	0.941646	6.327005	7.852749	667.771922	0.017583	4.532292	0.000623	0.011638	0.014801
1292	ACCEDE01292.mp4	6.814919	32	0.145677	0.013562	0.12976	0.793053	7.939713	6.131661	512.978398	0.019993	16.28082	0	0.006331	0.01127
1293	ACCEDE01293.mp4	7.041655	32	0.068239	0.000668	0.01273	0.698662	7.706436	5.267224	407.62736	0.024323	18.092586	0	0.011507	0.017708
1294	ACCEDE01294.mp4	24.277357	93	0.075331	0.00018	0.038721	0.832774	9.852995	3.985913	282.336633	0.036431	16.439861	0	0.023806	0.034322
1295	ACCEDE01295.mp4	49.535168	40	0.021222	0.011958	0.044276	0.912893	10.296644	3.614937	295.58493	0.040335	1.024603	0	0.012633	0.014707
1296	ACCEDE01296.mp4	58.469788	43	0.016825	0.001451	0.083812	0.749592	8.700432	3.783376	330.559359	0.035219	8.641201	0	0.015277	0.022307
